,Uniprot Entry,Accession Name,Name,Organism,GO Cellular Components,GO ID CC,GO Molecular Function,GO ID MF,GO Biological Process,GO ID BP,Keywords,Biological Process Label,Molecular Function Label,Cellular Component Label
1183,Q9EPN1,NBEA_MOUSE,Neurobeachin,Mus musculus (Mouse),"trans-Golgi network IDA, cytosol IDA, postsynaptic membrane NAS, nucleus IDA, endomembrane system IDA, plasma membrane IDA, membrane IBA","GO:0012505, GO:0005634, GO:0045211, GO:0016020, GO:0005886, GO:0005829, GO:0005802","protein kinase binding IDA, protein kinase A binding NAS","GO:0019901, GO:0051018","protein localization IDA, protein targeting ISS, post-Golgi vesicle-mediated transport NAS","GO:0006892, GO:0008104, GO:0006605"," Cell membrane,  Reference proteome,  WD repeat, Alternative splicing,  Membrane, Phosphoprotein,  Cell junction,  Repeat, Synapse,  Postsynaptic cell membrane","GO:0051179, GO:0009987",GO:0005488,"GO:0031984, GO:0016020, GO:0043226, GO:0005622"
1184,Q8VHL0,UT1_MOUSE,Urea transporter 1,Mus musculus (Mouse),"integral component of membrane TAS, basolateral plasma membrane IEA, plasma membrane IDA, integral component of plasma membrane ISS","GO:0005887, GO:0016323, GO:0016021, GO:0005886","urea channel activity ISS, water transmembrane transporter activity IDA, urea transmembrane transporter activity IMP","GO:0005372, GO:0015204, GO:0015265","water transport IDA, urea transport IMP, urea transmembrane transport ISS","GO:0006833, GO:0071918, GO:0015840"," Cell membrane,  Reference proteome, Alternative splicing,  Membrane,  Glycoprotein, Phosphoprotein,  Transmembrane,  Transmembrane helix, Transport","GO:0051179, GO:0009987",GO:0005215,"GO:0016020, GO:0031224"
1185,Q3UCF7,Q3UCF7_MOUSE,,Mus musculus (Mouse),,,,,signaling IEA,GO:0023052,,,,
1186,H7BXB9,H7BXB9_MOUSE,,Mus musculus (Mouse),,,,,,,"Proteomics identification {ECO:0000213|EPD:H7BXB9,, Reference proteome {ECO:0000313|Proteomes:UP000000589}, ECO:0000213|MaxQB:H7BXB9, ECO:0000213|PeptideAtlas:H7BXB9}",,,
1187,B0QZT2,B0QZT2_MOUSE,,Mus musculus (Mouse),,,,,oxidation-reduction process IEA,GO:0055114,"ECO:0000213|MaxQB:B0QZT2, ECO:0000213|PeptideAtlas:B0QZT2}, Proteomics identification {ECO:0000213|EPD:B0QZT2,, Reference proteome {ECO:0000313|Proteomes:UP000000589}",,,
1188,Q8R0H9,GGA1_MOUSE,ADP-ribosylation factor-binding protein GGA1,Mus musculus (Mouse),"intracellular membrane-bounded organelle ISO, Golgi apparatus ISO, nucleoplasm ISO, protein-containing complex ISO, early endosome membrane IEA, cytosol IEA, early endosome ISS","GO:0005769, GO:0005654, GO:0031901, GO:0043231, GO:0032991, GO:0005829, GO:0005794",ADP-ribosylation factor binding ISO,GO:0030306,"protein localization to cell surface ISS, positive regulation of protein catabolic process IGI, toxin transport IMP, retrograde transport, endosome to Golgi ISS, Golgi to plasma membrane transport IMP, protein localization to ciliary membrane IMP, Golgi to plasma membrane protein transport ISS, protein localization ISS, intracellular protein transport ISS","GO:0043001, GO:0045732, GO:0006886, GO:0034394, GO:0008104, GO:1903441, GO:0042147, GO:0006893, GO:1901998"," Golgi apparatus,  Transport,  Reference proteome,  Membrane,  Phosphoprotein, Protein transport,  Ubl conjugation, Acetylation,  Endosome","GO:0051179, GO:0065007, GO:0009987",GO:0005488,"GO:0016020, GO:0043226, GO:0005622"
1189,P62331,FT,ADP-ribosylation factor 6,Mus musculus (Mouse),"Golgi apparatus IEA, glutamatergic synapse ISO, ruffle ISO, cell cortex ISO, filopodium membrane ISO, recycling endosome ISO, cleavage furrow ISS, presynapse IEA, endosome IDA, recycling endosome membrane ISS, cytosol IEA, early endosome membrane IEA, cytoplasm IDA, plasma membrane IDA, myelin sheath HDA, early endosome ISO, Flemming body ISS, endocytic vesicle ISS","GO:0005768, GO:0001726, GO:0005737, GO:0043209, GO:0032154, GO:0031901, GO:0090543, GO:0005886, GO:0098978, GO:0030139, GO:0005938, GO:0055038, GO:0031527, GO:0055037, GO:0005829, GO:0005769, GO:0005794, GO:0098793","GTP binding IBA, protein N-terminus binding IPI, thioesterase binding ISO, GTPase activity TAS","GO:0003924, GO:0047485, GO:0005525, GO:0031996","cellular response to nerve growth factor stimulus ISO, endocytic recycling ISO, liver development IMP, negative regulation of protein localization to cell surface IDA, regulation of Rac protein signal transduction ISO, establishment of epithelial cell polarity IMP, intracellular protein transport IBA, regulation of neuron projection development IMP, regulation of filopodium assembly ISO, cell cycle IEA, positive regulation of focal adhesion disassembly IMP, positive regulation of keratinocyte migration IMP, positive regulation of actin filament polymerization ISO, regulation of presynapse assembly ISO, positive regulation of protein secretion ISO, myeloid cell apoptotic process IMP, protein localization to cell surface IDA, regulation of toll-like receptor 4 signaling pathway NAS, maintenance of postsynaptic density structure ISO, ruffle assembly ISO, synaptic vesicle endocytosis ISO, vesicle-mediated transport IBA, protein transport TAS, regulation of dendritic spine development IMP, negative regulation of dendrite development ISO, positive regulation of protein localization to plasma membrane IDA, cell division IEA, protein localization to endosome IMP, hepatocyte apoptotic process IMP, cortical actin cytoskeleton organization ISO","GO:0016192, GO:0032456, GO:0001889, GO:0030866, GO:0090162, GO:0034143, GO:0050714, GO:0097284, GO:0051489, GO:0048488, GO:2000171, GO:0036010, GO:0006886, GO:0099562, GO:0035020, GO:0051301, GO:1905606, GO:0120183, GO:0097178, GO:2000009, GO:0033028, GO:0034394, GO:0015031, GO:0060998, GO:0030838, GO:0051549, GO:1990090, GO:0010975, GO:0007049, GO:1903078"," Golgi apparatus,  Cell projection,  Cell membrane,  GTP-binding,  Reference proteome,  Differentiation,  Cell cycle, Lipoprotein,  Membrane,  Cell division,  Neurogenesis,  Transport, Protein transport,  Myristate,  Nucleotide-binding, Cytoplasm, 3D-structure,  Endosome","GO:0032502, GO:0051179, GO:0050896, GO:0065007, GO:0009987","GO:0003824, GO:0005488","GO:0042995, GO:0043226, GO:0005737, GO:0030054, GO:0005622, GO:0016020"
1190,Q99KJ4,Q99KJ4_MOUSE,Threonyl-tRNA synthetase {ECO:0000256|ARBA:ARBA00015389},Mus musculus (Mouse),cytoplasm IEA,GO:0005737,"ATP binding IEA, threonine-tRNA ligase activity IEA","GO:0005524, GO:0004829",threonyl-tRNA aminoacylation IEA,GO:0006435,"Nucleotide-binding {ECO:0000256|ARBA:ARBA00022840}, Protein biosynthesis {ECO:0000256|ARBA:ARBA00022917}, Coiled coil {ECO:0000256|SAM:Coils}, Ligase {ECO:0000256|ARBA:ARBA00023146}, ATP-binding {ECO:0000256|ARBA:ARBA00022840}, Aminoacyl-tRNA synthetase {ECO:0000256|ARBA:ARBA00023146}","GO:0008152, GO:0009987","GO:0003824, GO:0005488",
1191,Q45VK5,Q45VK5_MOUSE,,Mus musculus (Mouse),"nucleus IEA, cytoplasm IEA","GO:0005634, GO:0005737","double-stranded RNA binding IEA, DNA binding IEA","GO:0003677, GO:0003725",defense response to virus IEA,GO:0051607,"Proteomics identification {ECO:0000213|EPD:Q45VK5,, Cytoplasm {ECO:0000256|ARBA:ARBA00022490}, Antiviral defense {ECO:0000256|ARBA:ARBA00023118}, Transcription {ECO:0000256|ARBA:ARBA00023015}, Reference proteome {ECO:0000313|Proteomes:UP000000589}, DNA-binding {ECO:0000256|ARBA:ARBA00023125}, Nucleus {ECO:0000256|ARBA:ARBA00023242}, Phosphoprotein {ECO:0000256|ARBA:ARBA00022553}, RNA-binding {ECO:0000256|PROSITE-ProRule:PRU00266}, Transcription regulation {ECO:0000256|ARBA:ARBA00023015}, ECO:0000213|MaxQB:Q45VK5, ECO:0000213|PeptideAtlas:Q45VK5}","GO:0050896, GO:0044419, GO:0002376",GO:0005488,"GO:0043226, GO:0005622"
1192,Q61036,PAK3_MOUSE,Serine/threonine-protein kinase PAK 3,Mus musculus (Mouse),"endosome ISO, cytosol TAS, cytoplasm IBA","GO:0005829, GO:0005768, GO:0005737","ATP binding IEA, MAP kinase kinase activity ISS, protein serine/threonine kinase activity ISO, GTPase binding ISO, metal ion binding IEA, protein kinase activity IDA, SH3 domain binding IEA, Rho GTPase binding IPI","GO:0004674, GO:0004672, GO:0004708, GO:0017048, GO:0051020, GO:0005524, GO:0046872, GO:0017124","regulation of neuron projection development ISO, regulation of actin filament polymerization ISS, signal transduction by protein phosphorylation IBA, dendritic spine morphogenesis IMP, axonogenesis IMP, protein phosphorylation ISO, positive regulation of neuron apoptotic process ISO, activation of protein kinase activity IBA, regulation of actin cytoskeleton organization ISO, dendritic spine development IGI, dendrite development IMP, regulation of axonogenesis IBA, positive regulation of DNA biosynthetic process ISO, positive regulation of dendritic spine morphogenesis ISO, cellular response to organic cyclic compound IDA, positive regulation of fibroblast migration ISO, stress-activated protein kinase signaling cascade IBA","GO:0043525, GO:0006468, GO:2000573, GO:0016358, GO:0010763, GO:0032147, GO:0061003, GO:0050770, GO:0010975, GO:0023014, GO:0031098, GO:0060996, GO:0032956, GO:0060997, GO:0007409, GO:0030833, GO:0071407"," Allosteric enzyme,  Metal-binding, Serine/threonine-protein kinase,  SH3-binding,  Transferase,  Reference proteome,  Kinase,  Alternative splicing,  Phosphoprotein,  Ubl conjugation,  Developmental protein,  ATP-binding, Nucleotide-binding, Cytoplasm, 3D-structure,  Magnesium","GO:0008152, GO:0032502, GO:0050896, GO:0065007, GO:0009987","GO:0003824, GO:0005488",GO:0043226
1193,Q6NZL0,SOGA3_MOUSE,Protein SOGA3,Mus musculus (Mouse),"integral component of membrane IEA, extracellular space IEA","GO:0016021, GO:0005615",,,regulation of autophagy IEA,GO:0010506," Signal,  Reference proteome,  Membrane,  Phosphoprotein, Transmembrane, Coiled coil,  Transmembrane helix",GO:0065007,,GO:0031224
1194,Q8R395,COMD5_MOUSE,COMM domain-containing protein 5,Mus musculus (Mouse),"nucleoplasm ISO, cytosol ISO, nucleus ISO","GO:0005634, GO:0005829, GO:0005654",,,,," Cytoplasm,  Nucleus,  Ubl conjugation pathway, Transcription regulation,  Reference proteome, Acetylation,  Transcription",,,"GO:0043226, GO:0005622"
1195,Q8C0M9,ASGL1_MOUSE,Isoaspartyl peptidase/L-asparaginase,Mus musculus (Mouse),"cytoplasm ISS, photoreceptor inner segment IDA","GO:0001917, GO:0005737","asparaginase activity ISS, beta-aspartyl-peptidase activity ISS","GO:0008798, GO:0004067",asparagine catabolic process via L-aspartate ISS,GO:0033345," Cytoplasm,  Reference proteome,  Direct protein sequencing,  Hydrolase, Protease, Autocatalytic cleavage","GO:0008152, GO:0009987",GO:0003824,
1196,F6RJV6,F6RJV6_MOUSE,,Mus musculus (Mouse),,,,,carbohydrate metabolic process IEA,GO:0005975,"Coiled coil {ECO:0000256|SAM:Coils}, ECO:0000213|MaxQB:F6RJV6, ECO:0000213|PeptideAtlas:F6RJV6}, Reference proteome {ECO:0000313|Proteomes:UP000000589}, Proteomics identification {ECO:0000213|EPD:F6RJV6,",GO:0008152,,
1197,Q8R4S0,PP14C_MOUSE,Protein phosphatase 1 regulatory subunit 14C,Mus musculus (Mouse),"membrane ISO, endomembrane system IEA, cytoplasm IEA","GO:0016020, GO:0012505, GO:0005737",protein serine/threonine phosphatase inhibitor activity IDA,GO:0004865,"signal transduction TAS, regulation of phosphorylation IEA","GO:0042325, GO:0007165"," Reference proteome,  Membrane,  Phosphoprotein, Acetylation,  Methylation, Protein phosphatase inhibitor","GO:0065007, GO:0009987",GO:0098772,
1198,E9Q7F8,E9Q7F8_MOUSE,,Mus musculus (Mouse),,,catalytic activity IEA,GO:0003824,,,"Proteomics identification {ECO:0000213|EPD:E9Q7F8,, ECO:0000213|MaxQB:E9Q7F8, ECO:0000213|PeptideAtlas:E9Q7F8}, Reference proteome {ECO:0000313|Proteomes:UP000000589}",,,
1199,E9PXB9,E9PXB9_MOUSE,,Mus musculus (Mouse),,,,,,,"Reference proteome {ECO:0000313|Proteomes:UP000000589}, ECO:0000213|MaxQB:E9PXB9, ECO:0000213|PeptideAtlas:E9PXB9}, Proteomics identification {ECO:0000213|EPD:E9PXB9,",,,
1200,Q3TXH7,Q3TXH7_MOUSE,,Mus musculus (Mouse),,,RNA binding IEA,GO:0003723,,,"RNA-binding {ECO:0000256|ARBA:ARBA00022884}, Phosphoprotein {ECO:0000256|ARBA:ARBA00022553}",,GO:0005488,
1201,Q9CR26,VTA1_MOUSE,Vacuolar protein sorting-associated protein VTA1 homolog,Mus musculus (Mouse),"multivesicular body IBA, cytosol ISO, intracellular membrane-bounded organelle ISO, endosome membrane IEA, nucleoplasm ISO, cytoplasm IDA","GO:0005737, GO:0005654, GO:0043231, GO:0005829, GO:0010008, GO:0005771",protein C-terminus binding ISO,GO:0008022,"viral budding ISO, multivesicular body sorting pathway ISO, late endosome to vacuole transport via multivesicular body sorting pathway IBA, protein transport IEA","GO:0032511, GO:0071985, GO:0015031, GO:0046755"," Cytoplasm,  Transport,  Protein transport, Reference proteome,  Membrane, Acetylation,  Endosome","GO:0051179, GO:0044419, GO:0009987",GO:0005488,"GO:0016020, GO:0043226, GO:0005622"
1202,Q9Z204,HNRPC_MOUSE,Heterogeneous nuclear ribonucleoproteins C1/C2,Mus musculus (Mouse),"cytosol ISO, actin cytoskeleton ISS, nucleoplasmic periphery of the nuclear pore complex ISO, nucleoplasm ISO, spliceosomal complex ISS, nucleus IDA, catalytic step 2 spliceosome ISO, pronucleus IDA, telomerase holoenzyme complex ISO, protein-containing complex ISS","GO:0005697, GO:0071013, GO:0005634, GO:0032991, GO:0005681, GO:0005829, GO:0045120, GO:1990826, GO:0005654, GO:0015629","mRNA 3'-UTR binding ISO, enzyme inhibitor activity ISO, identical protein binding ISO, mRNA binding IDA, poly(U) RNA binding ISO, N6-methyladenosine-containing RNA binding ISS, deaminase binding ISO, ribonucleoprotein complex binding ISO, telomerase RNA binding ISO, RNA binding ISO, protein domain specific binding ISO","GO:0003723, GO:0003730, GO:0042802, GO:1990827, GO:0004857, GO:0003729, GO:1990247, GO:0070034, GO:0019904, GO:0043021, GO:0008266","3'-UTR-mediated mRNA stabilization ISO, mRNA splicing, via spliceosome ISS, negative regulation of telomere maintenance via telomerase ISO, negative regulation of mRNA modification ISO","GO:0070935, GO:0032211, GO:0000398, GO:0090367"," Nucleus,  Coiled coil,  Direct protein sequencing, Reference proteome,  Spliceosome,  Ribonucleoprotein,  Alternative splicing,  Phosphoprotein,  RNA-binding, Ubl conjugation, Acetylation,  mRNA processing,  mRNA splicing, Isopeptide bond","GO:0008152, GO:0065007, GO:0009987","GO:0098772, GO:0005488","GO:0140513, GO:1902494, GO:0043226, GO:1990904, GO:0005622"
1203,E9PVS5,E9PVS5_MOUSE,MICOS complex subunit MIC60 {ECO:0000256|RuleBase:RU363000},Mus musculus (Mouse),"mitochondrial inner membrane IEA, integral component of membrane IEA","GO:0005743, GO:0016021",,,,,"Transmembrane {ECO:0000256|RuleBase:RU363000}, Proteomics identification {ECO:0000213|EPD:E9PVS5,, Reference proteome {ECO:0000313|Proteomes:UP000000589}, Membrane {ECO:0000256|RuleBase:RU363000}, Mitochondrion {ECO:0000256|RuleBase:RU363000}, ECO:0000213|MaxQB:E9PVS5, ECO:0000213|PeptideAtlas:E9PVS5}, Mitochondrion inner membrane {ECO:0000256|RuleBase:RU363000}",,,"GO:0016020, GO:0031224"
1204,S4R1E5,S4R1E5_MOUSE,Glutathione peroxidase {ECO:0000256|RuleBase:RU000499},Mus musculus (Mouse),,,glutathione peroxidase activity IEA,GO:0004602,response to oxidative stress IEA,GO:0006979,"ECO:0000213|MaxQB:S4R1E5, ECO:0000213|PeptideAtlas:S4R1E5}, Reference proteome {ECO:0000313|Proteomes:UP000000589}, ECO:0000256|RuleBase:RU000499}, Proteomics identification {ECO:0000213|EPD:S4R1E5,, Peroxidase {ECO:0000256|ARBA:ARBA00022559, ECO:0000256|RuleBase:RU000499}, Oxidoreductase {ECO:0000256|ARBA:ARBA00022559,",GO:0050896,"GO:0016209, GO:0003824",
1205,Q9D061,ACBD6_MOUSE,Acyl-CoA-binding domain-containing protein 6,Mus musculus (Mouse),cytoplasm IEA,GO:0005737,"lipid binding IEA, fatty-acyl-CoA binding IEA","GO:0000062, GO:0008289",,," Cytoplasm,  Lipid-binding, Alternative splicing, Reference proteome,  Phosphoprotein,  Repeat,  ANK repeat",,GO:0005488,
1206,Q8QZS1,HIBCH_MOUSE,"3-hydroxyisobutyryl-CoA hydrolase, mitochondrial",Mus musculus (Mouse),mitochondrion HDA,GO:0005739,3-hydroxyisobutyryl-CoA hydrolase activity ISO,GO:0003860,valine catabolic process IBA,GO:0006574,"Direct protein sequencing,  Hydrolase,  Mitochondrion, Reference proteome,  Phosphoprotein, Acetylation,  Transit peptide,  Branched-chain amino acid catabolism","GO:0008152, GO:0009987",GO:0003824,"GO:0043226, GO:0005622"
1207,Q5F258,Q5F258_MOUSE,,Mus musculus (Mouse),,,"GTPase activator activity IEA, metal ion binding IEA","GO:0005096, GO:0046872",,,"Zinc {ECO:0000256|PROSITE-ProRule:PRU00288}, Metal-binding {ECO:0000256|PROSITE-ProRule:PRU00288}, Coiled coil {ECO:0000256|SAM:Coils}, Reference proteome {ECO:0000313|Proteomes:UP000000589}, Repeat {ECO:0000256|ARBA:ARBA00022737}, ANK repeat {ECO:0000256|PROSITE-ProRule:PRU00023}, Proteomics identification {ECO:0000213|EPD:Q5F258,, Zinc-finger {ECO:0000256|PROSITE-ProRule:PRU00288}, ECO:0000213|MaxQB:Q5F258, ECO:0000213|PeptideAtlas:Q5F258}",,"GO:0098772, GO:0005488",
1208,A2APX3,A2APX3_MOUSE,,Mus musculus (Mouse),,,cysteine-type endopeptidase inhibitor activity IEA,GO:0004869,,,"Proteomics identification {ECO:0000213|EPD:A2APX3,, ECO:0000213|MaxQB:A2APX3, ECO:0000213|PeptideAtlas:A2APX3}, Reference proteome {ECO:0000313|Proteomes:UP000000589}, Signal {ECO:0000256|SAM:SignalP}",,GO:0098772,
1209,Q8BFZ9,ERLN2_MOUSE,Erlin-2,Mus musculus (Mouse),"cytosol ISO, membrane raft ISO, endoplasmic reticulum ISO, integral component of membrane IEA, protein-containing complex ISO, plasma membrane ISO, endoplasmic reticulum membrane ISS","GO:0005789, GO:0016021, GO:0005886, GO:0005829, GO:0005783, GO:0045121, GO:0032991","cholesterol binding IBA, ubiquitin protein ligase binding ISO","GO:0031625, GO:0015485","negative regulation of cholesterol biosynthetic process ISO, SREBP signaling pathway ISO, negative regulation of fatty acid biosynthetic process ISO, cholesterol metabolic process IEA, ubiquitin-dependent ERAD pathway ISO","GO:0032933, GO:0045541, GO:0045717, GO:0030433, GO:0008203"," Signal-anchor,  Endoplasmic reticulum, Lipid metabolism,  Reference proteome,  Membrane,  Glycoprotein,  Sterol metabolism,  Transmembrane, Acetylation,  Transmembrane helix,  Cholesterol metabolism, Steroid metabolism","GO:0008152, GO:0050896, GO:0065007, GO:0009987",GO:0005488,"GO:0043226, GO:0005622, GO:0016020, GO:0031224"
1210,P54823,DDX6_MOUSE,Probable ATP-dependent RNA helicase DDX6 {ECO:0000305},Mus musculus (Mouse),"cytosol ISO, heterochromatin ISO, sperm annulus ISO, nucleus ISS, cytoplasmic ribonucleoprotein granule ISO, chromatoid body ISO, RISC complex ISO, mitochondrion ISO, cytoplasmic stress granule ISS, concave side of sperm head ISO, cytoplasm IDA, nucleolus ISO, adherens junction ISO, outer dense fiber ISO, P-body IDA, perinuclear region of cytoplasm ISO","GO:0005739, GO:0000792, GO:0033391, GO:0005737, GO:0005634, GO:0001520, GO:0005912, GO:0005730, GO:0000932, GO:0036464, GO:0016442, GO:0010494, GO:0097227, GO:0048471, GO:0005829, GO:0061830","ATP binding IEA, protein domain specific binding ISO, RNA helicase activity IEA, mRNA binding IBA","GO:0019904, GO:0003729, GO:0005524, GO:0003724","stem cell population maintenance IMP, viral RNA genome packaging ISO, negative regulation of translation ISS, P-body assembly ISS, spermatid differentiation IEA, negative regulation of neuron differentiation IMP, stress granule assembly IBA, positive regulation of miRNA mediated inhibition of translation ISS","GO:0019827, GO:1905618, GO:0045665, GO:0048515, GO:0033962, GO:0017148, GO:0034063, GO:0019074"," Cytoplasm,  Nucleus,  Helicase,  Reference proteome,  Hydrolase, ATP-binding, Phosphoprotein,  RNA-binding,  Nucleotide-binding,  Ubl conjugation","GO:0032502, GO:0044419, GO:0065007, GO:0032501, GO:0022414, GO:0009987","GO:0003824, GO:0005488","GO:0043226, GO:1990904, GO:0005622, GO:0030054, GO:0000785, GO:0099080"
1211,P45878,FKBP2_MOUSE,Peptidyl-prolyl cis-trans isomerase FKBP2,Mus musculus (Mouse),endoplasmic reticulum membrane IEA,GO:0005789,peptidyl-prolyl cis-trans isomerase activity IEA,GO:0003755,,,"Endoplasmic reticulum,  Reference proteome,  Isomerase,  Membrane, Signal,  Rotamase",,GO:0003824,GO:0016020
1212,Q8BTG7,NDRG4_MOUSE,Protein NDRG4,Mus musculus (Mouse),"endoplasmic reticulum membrane ISO, mitochondrion ISO, cell projection membrane IDA, cytosol IEA, cytoplasm IDA, basolateral plasma membrane ISO","GO:0005739, GO:0016323, GO:0005789, GO:0005737, GO:0031253, GO:0005829",,,"vesicle docking IMP, visual learning IMP, negative regulation of platelet-derived growth factor receptor signaling pathway ISO, brain development IBA, cell migration involved in heart development IMP, regulation of endocytic recycling IMP, positive regulation of ERK1 and ERK2 cascade ISO, negative regulation of smooth muscle cell migration ISO, positive regulation of neuron projection development ISO, signal transduction IBA, negative regulation of smooth muscle cell proliferation ISO","GO:0007165, GO:0048662, GO:0010642, GO:0010976, GO:0008542, GO:2001135, GO:0007420, GO:0048278, GO:0070374, GO:0014912, GO:0060973","Alternative splicing,  Cytoplasm,  Phosphoprotein,  Reference proteome","GO:0032502, GO:0051179, GO:0050896, GO:0065007, GO:0040011, GO:0032501, GO:0007610, GO:0009987",,"GO:0016020, GO:0043226, GO:0005622"
1213,F6QKK2,F6QKK2_MOUSE,,Mus musculus (Mouse),,,GTP binding IEA,GO:0005525,,,"Proteomics identification {ECO:0000213|EPD:F6QKK2,, Nucleotide-binding {ECO:0000256|ARBA:ARBA00023134,, ECO:0000213|MaxQB:F6QKK2, ECO:0000213|PeptideAtlas:F6QKK2}, Reference proteome {ECO:0000313|Proteomes:UP000000589}, GTP-binding {ECO:0000256|ARBA:ARBA00023134, ECO:0000256|RuleBase:RU003925}, ECO:0000256|RuleBase:RU003925}",,GO:0005488,
1214,Q9QYB1,CLIC4_MOUSE,Chloride intracellular channel protein 4,Mus musculus (Mouse),"cytoplasm ISS, microvillus ISO, cytosol ISO, cell surface ISO, mitochondrion IDA, centrosome ISO, chloride channel complex IEA, perinuclear region of cytoplasm ISO, cell-cell junction ISO, midbody ISO, cytoplasmic vesicle membrane IEA, nucleus IBA, plasma membrane ISO, apical part of cell ISO, nuclear matrix ISO","GO:0005739, GO:0005737, GO:0005634, GO:0005911, GO:0009986, GO:0030496, GO:0030659, GO:0005886, GO:0045177, GO:0034707, GO:0016363, GO:0048471, GO:0005829, GO:0005902, GO:0005813","voltage-gated ion channel activity IEA, chloride channel activity ISO, protein-containing complex binding ISO","GO:0005244, GO:0044877, GO:0005254","vacuolar acidification IMP, keratinocyte differentiation IMP, retina vasculature morphogenesis in camera-type eye IMP, cellular response to calcium ion ISO, angiogenesis IMP, multicellular organism growth IMP, branching morphogenesis of an epithelial tube IMP, chloride transport ISO, fertilization IMP, endothelial cell morphogenesis IMP, regulation of ion transmembrane transport IEA, negative regulation of cell migration ISS","GO:0071277, GO:0030216, GO:0007035, GO:0048754, GO:0030336, GO:0009566, GO:0006821, GO:0061299, GO:0001886, GO:0034765, GO:0001525, GO:0035264","Nucleus,  Cytoplasm,  Voltage-gated channel,  Cell membrane,  Reference proteome,  Transport, Transmembrane helix,  Mitochondrion,  Membrane, Cytoplasmic vesicle,  Ion channel,  Phosphoprotein,  Transmembrane,  Chloride channel, Acetylation,  Chloride,  Ion transport","GO:0040007, GO:0032502, GO:0051179, GO:0050896, GO:0065007, GO:0032501, GO:0022414, GO:0009987","GO:0005215, GO:0005488","GO:0042995, GO:0043226, GO:0005622, GO:0030054, GO:1990351, GO:0005815, GO:0016020, GO:0098796"
1215,P62743,AP2S1_MOUSE,AP-2 complex subunit sigma,Mus musculus (Mouse),"AP-2 adaptor complex IDA, intracellular membrane-bounded organelle IBA","GO:0043231, GO:0030122",clathrin adaptor activity IEA,GO:0035615,"clathrin-dependent endocytosis IEA, vesicle-mediated transport IBA, intracellular protein transport IEA","GO:0072583, GO:0016192, GO:0006886"," Cell membrane,  Protein transport,  Reference proteome,  Transport,  Membrane,  Endocytosis, Phosphoprotein, 3D-structure,  Coated pit","GO:0051179, GO:0009987","GO:0060090, GO:0005488","GO:0043226, GO:0098796, GO:0005622"
1216,Q9DCR2,AP3S1_MOUSE,AP-3 complex subunit sigma-1,Mus musculus (Mouse),"intracellular membrane-bounded organelle ISO, cytoplasmic vesicle membrane IEA, membrane IMP, trans-Golgi network TAS, AP-3 adaptor complex ISO, axon cytoplasm IEA","GO:0016020, GO:0030659, GO:0043231, GO:1904115, GO:0030123, GO:0005802",,,"anterograde synaptic vesicle transport IMP, intracellular protein transport TAS, vesicle-mediated transport IBA, anterograde axonal transport IMP","GO:0016192, GO:0048490, GO:0006886, GO:0008089"," Golgi apparatus,  Transport,  Reference proteome,  Membrane, Cytoplasmic vesicle,  Phosphoprotein, Protein transport","GO:0051179, GO:0009987",,"GO:0043226, GO:0005737, GO:0005622, GO:0016020, GO:0098796, GO:0031984"
1217,Q8BP92,RCN2_MOUSE,Reticulocalbin-2,Mus musculus (Mouse),"endoplasmic reticulum ISO, endoplasmic reticulum lumen IEA, nucleolus ISO","GO:0005783, GO:0005730, GO:0005788",calcium ion binding IBA,GO:0005509,,," Endoplasmic reticulum,  Metal-binding, Calcium,  Signal, Reference proteome,  Phosphoprotein,  Repeat",,GO:0005488,"GO:0031974, GO:0043226, GO:0005622"
1218,E9Q6B3,E9Q6B3_MOUSE,,Mus musculus (Mouse),,,"GTP binding IEA, GTPase activity IEA","GO:0003924, GO:0005525",,,"Proteomics identification {ECO:0000213|EPD:E9Q6B3,, Reference proteome {ECO:0000313|Proteomes:UP000000589}, ECO:0000213|MaxQB:E9Q6B3, ECO:0000213|PeptideAtlas:E9Q6B3}",,"GO:0003824, GO:0005488",
1219,Q9CQ22,FT,Ragulator complex protein LAMTOR1,Mus musculus (Mouse),"membrane raft ISS, lysosome ISS, plasma membrane IEA, late endosome membrane ISS, Ragulator complex ISS, lysosomal membrane IEA","GO:0005764, GO:0005886, GO:0071986, GO:0005765, GO:0045121, GO:0031902","guanyl-nucleotide exchange factor activity IEA, molecular adaptor activity IEA, GTPase binding ISO","GO:0060090, GO:0051020, GO:0005085","lysosome localization IMP, regulation of cholesterol import ISS, regulation of receptor recycling IMP, endosomal transport IMP, regulation of cholesterol esterification ISS, cellular protein localization IMP, cellular response to amino acid stimulus ISS, positive regulation of TOR signaling ISS, regulation of cell growth ISS, cholesterol homeostasis ISS, lysosome organization IMP, regulation of cholesterol efflux ISS, endosome organization IMP, positive regulation of MAPK cascade IMP","GO:0007032, GO:0007040, GO:0001558, GO:0001919, GO:0060620, GO:0016197, GO:0043410, GO:0010872, GO:0071230, GO:0032008, GO:0034613, GO:0042632, GO:0010874, GO:0032418","Cell membrane,  Reference proteome,  Lysosome,  Membrane, Phosphoprotein,  Lipoprotein,  Myristate,  Endosome","GO:0050896, GO:0051179, GO:0065007, GO:0009987","GO:0098772, GO:0005488","GO:0016020, GO:0043226, GO:0098796, GO:0005622"
